name,place_id,address,county,lat,lng,website,phone,rating,reviews_count,photo_ref,types,summary,reviews_text
The Sauna Village,ChIJiyFgdgARZ0gRigVgRndTjHI,"FQ3J+HX, Barrysparks, Swords, Co. Dublin, Ireland",Dublin,53.4538757,-6.2175596,https://www.thesaunavillage.com/,,4.5,34.0,AcnlKN2IUNGoYX2xk6kR0XsX7u5Dfsj89hPNDQl4JEnerJVU3Gbhy-UiWEet36jaig129iPVA6E_ughn4_kzbxVghctt_1hkYLyGHJNg6s87LBw1zwBoBOH5671iiol0nErGGD8UOMZG95ZkXd8-hy2q7q9muAmwFY_c-fA3t1F-UWC6CTuiUA6IRi7iWtztOesKrM52kYJ3YQ5CuQ6eDhwq3zFz9UC4z87e1CBo_d7_OrvylLPvBy53H-S-GUzNNLujJcvxmzhFkeJzPO8SKbkTejBaZJ1c9nbOZMeKzydgUdvrDA,,,"Had an absolute amazing experience at The Sauna Village today. The facilities are exceptional, great selection of saunas, all cold plunge pools are perfect to cool down and reset. Staff were so friendly and helpful. And in the heart of swords, what more could you want! Can’t wait to visit again👍🏼 || Absolutely amazing. My new regular favourite spot. I buy the incredible 12 bundle deal the guys have !
The sauna village is an incredible experience from start to finish. Each sauna has its own unique character, and the entire village is thoughtfully designed to create a peaceful, relaxing atmosphere. Everything feels clean, well-maintained, and intentionally laid out so you can truly unwind and take your time moving from one space to another. Each sauna has it's own unique vibe ..
The attention to detail really stands out—from the warmth and quality of the saunas to the calm, welcoming vibe throughout the village. It’s the perfect place to disconnect, slow down, and fully relax. The staff guys are super friendly , bang on, always floating around throwing logs into the fires of each sauna.
Cold plunges... cold showers, hot tub all fab! The women's changing room is soo cosy, really warm lovely fairy lights, and creams.
Whether you’re a regular sauna-goer or trying it for the first time, this place offers something special. I left feeling refreshed, relaxed, and already looking forward to my next visit. || I had a lovely experience at Sauna Village Swords. The staff were welcoming and gave me great guidance as a first timer. Everything felt calm and unrushed. I liked that there are multiple saunas and the cold plunge was spotless. It has clean comfy changing areas, and a really relaxed vibe. I came away feeling great and properly looked after. Big thanks to the team who were especially kind, as a first timer I was a little nervous going in. I’ll definitely be back and would recommend to anyone. Also, free parking was a bonus! || Fantastic Sauna near Pavillion Swords. They have variety sauna's (traditional and electric). With cold plunge pool, shower and changing room. I can go with many rounds of sauna & plunge however i like. The staff are friendly. Parking is free. Near restaurant incase you feel hungry after. Walking distance to bus stop. Prices are much the same with other sauna's. Open daily on your preferred time. Highly recommend. || Check out The Sauna Village at Swords Pavilions. Lots of space and 5 💫 cleanliness top notch. Extra cold plunge pool & an awesome jacuzzi! Nicole & the guys were very helpful! Will be back soon"
Eden One,ChIJSTYVNYwPZ0gRTiECBUynWLQ,"Number One Ballsbridge, Shelbourne Rd, Dublin, D04 Y3X9, Ireland",Dublin,53.3318186,-6.2325975,http://www.edenone.ie/,(01) 215 0640,4.7,264.0,AcnlKN1PV4qQ89rReJMYUW27T2My6ILSmUX9vOZ3BgjwEnazLo46fVdYw_BsgaCJQEBCI8tZMfpsQD535mRUglnzOfjrsbJML5u6aVywd38c2Tq6JULI6bAMjkbFg5gfBmMcymMIx3ktZh6NR4IXTa7puNt8izymPYbFOi9Ru3tP2cQxHJf2kEh_9KcQjIYoZwm5erlVNxgpAu_OBJ7mUV3Gmaw2m4dXk7eERM_bnw_-6LZ46uSvuBiyqD4Z3q1-1m3x3xsE0GuL6Uogpzt338YKoIxuehBUh2zS3N-JaVj6F0uL_g,,,"I had such a nice experience on my first time in Eden One. I used a voucher my friends got me for my birthday and I did a massage and facial treatment. The massage was amazing and the facial left my skin glowing! I was also able to use the spa facilities, everything was spotless and it felt very relaxing. I chose the steak and chips for my lunch and it was delicious. Thank you so much for the amazing day :) || Went with a friend and we had a great day. We started our morning with a full body massage and a facial. Magda was the therapist, she is super professional and kind.

The staff at reception and the restaurant was amazing too, very friendly and helpful. Food was great. Overall a lovely experience. || By far the nicest gym I’ve been to.  It has everything you need for weight equipment and cardio machines. A variety of classes are offered daily, all day long. All of the trainers are professional and bring their own style to the classes they teach.
The spa area is without equal, with a pool and jacuzzi as well a both a steam room and two saunas.
I’ve been coming here since it opened, and it’s maintained it’s level of quality through the years || Words cannot describe the luxury and kindness offered by the staff, masseurs, and especially the concierge, Kate. With the Himalayan salt sauna, the hydrotherapy bath, the endless pool for laps in place, and the high-quality restaurant, this is the best place to spend six hours on your last day visiting Ireland. End your visit with a cocktail on the complex roof with the best outdoor view in Dublin. I must return to this place again, or I will be unsatisfied with my existence on this planet. || Pure relaxation!! the spa package we got which included lunch really hit home! The massage was out of this world along with the cocktails! The food was sublime! Great way to spend a wedding anniversary. And the heated pool was great to chill out and have a chat about where the year has gone!"
Sauna In The City,ChIJzYxigLMPZ0gRhTRwvUOlmjo,"D2, 50 William St S, Dublin, D02 DE93, Ireland",Dublin,53.34153389999999,-6.2627597,https://www.saunainthecity.com/,089 211 0376,5.0,2.0,AcnlKN0W1ihnPF0QNbs8bPVaEvMUjdQFAl-xRY7hiOZT7MI-cwcSp7b_RAYuPaMov8q3mqrjZ8yK_aX8YV5K6pvtNN_IyCVgXbQ41hJgsBDWoP0Y3szKV4ZavdPPHCcnfxmkroD7tMzhxgiYQQGRRX1trIX0ZyrHddhn9VNshDCbKnsQzh-Jc37fJ5Yd9nEW3x02xcDtWaBufncFxhScxOTjJckwnH6n4vpt0QHrDCupWIM3n7-Y9xyOuVroQfwCNUOvhdaaqrFHfrz6g1dqQona7eL-Q2yGtXkOxxr2sECZ7cHp9Q,,,Great new idea for the city Center. Plenty of gyms without a jacuzzi or sauna congrats on all your successes . || Amazing 👏
The Mindful Yard Sauna,ChIJ6WA6cwANZ0gR9cPxB_f5n5c,"Crostick Alley, The Liberties, Dublin, Ireland",Dublin,53.3410987,-6.2777671,https://mindfulyard.ie/,,4.9,27.0,AcnlKN2XNbaXuXBVT8QPR_KpFKvu6VDseDymEi4ZV7c29Bic-440aQkdBKYWxYAqQnEct83dKqtMCQp6z1a-r6JJyWVa4hFOTNfkTb3YeAuvdNL6E0Yt8qBb7vlo4X3_NbszceeVyFm6jMotp_LZgDKCn7oq36maMzWkj7jMVknDZ0CNfA9Yn1V-HnEK3-aQ3PLVIIEZIUSBCtkPbHuQ8OhcS3542KCUoyNrCQXw821pZv9llFeZM0DHILUNT8nuC6YHHVmo2AjMe8dZleElT8bWf-qz_b0S337SSp3zvuNz-nfJrg,,,"We had booked 2 sauna session（19-.20-） for two in advance, but when we arrived, the facility seemed to be closed and no staff were around. Since payment is made in cash on the day, we hadn’t paid yet, so there was no issue regarding the fee. Still, as we had travelled from quite far, we were a little disappointed.

I’m sure there must have been an unavoidable reason, but if the facility ever needs to close unexpectedly, it might be helpful to have a way to notify customers with reservations. We would really appreciate that for future visits. || Absolutely the best sauna in Dublin! Convinient location & Great crew. You get to know folks from close BJJ gym that share sauna sessions with you. || This is an absolutely amazing place right in the heart of the liberties staff are great realy friendly I was like a reborn man when I left the  sauna and ice baths
Keep up the good work lads || Hands down the best sauna experience in Dublin. Everyone you meet here is so genuine, caring and welcoming. It’s easy to lose track of all sense of time and find yourself relaxed in deep conversations with a friendly community around you. || My favourite sauna in Dublin by a mile. Low key, hot sauna, and cold showers perfect. Not a Insta spot so nice mix of people. More down to earth type of sauna. Taking pictures isn’t the “vibe”. In the heart of the Liberties. Love love love!!"
The Hot Box Sauna Killiney Beach,ChIJszTCB24HZ0gRLeyDst26w08,"The White Cottage, Killiney, Dublin, A96 KXE6, Ireland",Dublin,53.26117989999999,-6.110769500000001,https://thehotboxsauna.ie/,(01) 912 8276,4.7,96.0,AcnlKN2ycQJUnAWPPxVWCgqlwJy_DPXvPPQS_1ZTgeKL59pCtqhppt676pgDUg65Rh7I78QB1wwhwWwoI9nXiHeNcXpsAJMvJlqo1N3XbGMqUI4BF9Nm27kMct0ySdTD-UTUNEFj-R5KsOhyaW9bAoXLgu4q6u8M_-IQtapTFYVei882pvJZy1ITI8iFNzXnjzbkoAPEkTe0-A4bZcVXuYOqhBCSUAsmkMwCGl4au3lUmHyBAKKEhIE0c3s5SU0M44s-IZdR-jUhyMYSzq3jRkj6b0ftrErmlLgPqT4TJ339w_VsXg,,,"My friend & I were in the female changing room when my earbud fell out of my case. To our horror we realised that there is a large cavity between the floor and wall (see pictures below) - a huge health & safety risk. The cavity was around 5cm wide in parts so we flashed a light and were unable to see the earbud. I spoke to Amy at the reception who said that she would look with a rubbish picker and offered nothing else. She also explained that this happened already with a customer who dropped their keys but “the guys” were able to get them. I stated my concern for the health & safety cavity in the floor directly under the ladies changing benches to which she said “we’re not open that long and we’ve already fixed the roof and that it’s up to the guy who owns the building not the enterprise renting?” I replied that I didn’t think it was good enough, she  offered no compensation or apology.  A half an hour later she found us in the sauna while she was adding blocks to the fire, and said she tried but couldn’t see anything and “taking the floor boards up would be tricky” I asked if that was an option she said no. . So I asked for a pair of gloves to search myself her response was her arms/ hands were too lanky but someone like my with smaller hands would be better for the job”, her solution was that we could stay in the sauna a bit longer? Allowing a customer to even go near the cavity filled with sharp nails, dirty socks is a health violation in itself. We entered the changing room about 10 mins later, & we saw Amy had left the picker there for us to use to no avail.  I had to then with my friends assistance to lay on the floor searching with a plastic bag over my hand, I wasn’t able to search for long due to the rusty nails sticking outwards. We decided is wasn’t worth searching for given the dirt. My friend had hung her coat and bottoms on opposite coat hangers, which were soaked right through - so the roof repair clearly wasn’t up to par. As we left, I asked Amy to process a refund for today, her face squirmed in disbelief. I said it’s a health & safety risk, you’ve not offered up any compensation, and showed her the coat that was completely soaked through on the hook (see in picture). Her response was sharp, “that’s what the lockers are there for when it’s raining” I said you don’t have a sign up stating that you have a leaky roof under both the areas where my friend hung her clothes? Same with the floor there should be a sign to be careful for the gap. She reminded us that they aren’t open that long, to which I said the hot box group have been running for a long time & we’ve been loyal customers and secondly, this issue has happened in the past so why haven’t they sorted the cavity from a health and safety point of view. I asked for her name & asked her to confirm that she didn’t think my refund request was fair due to the shock on her face. She said she’d be happy for me to add all of my concerns into a Google review instead. || Everything was perfect, staff is delightful and the place is stunning! I am leaving 4 stars only because there is no toilet available but: will definitely be back :D lovely. || 43rd Finnish sauna review: location is simply stunning. 2 wood fired sauna on the Irish coast. Each sauna was around 98c. 2 level of benches. Harvia stoves. The stove is well sized for the sauna, allowing 8 or so people per sauna. The löyly is soft, but based on the small sauna size doesn’t mess around either. The ladle was unique; allowing a good scoop of water but allowed  gradual stream into the rocks, helping with the soft feeling. The team kept the stove well fed throughout the session. Very short walk to the ocean. Great location, great experience. || The Hot Box Sauna in Killiney is an absolute must when visiting the area. It’s a truly unique and refreshing experience. The setting is spectacular, with panoramic views of the coastline that make it feel extra special. The sauna itself is beautifully maintained, and the option to cool off with a sea swim or outdoor shower is invigorating. A special shout out to Amy and Otis, whose warm hospitality make the experience even more enjoyable. They are attentive, welcoming, and clearly passionate about ensuring everyone has a memorable visit. Highly recommended! || We visited for the first time this week. It was so great. From the moment we arrived Otis was a great host, made us feel very welcome. The location is perfect, the ocean crashing outside the large sauna window helps to draw you into a state of relaxation and reflection. We will definitely be back. Thanks Otis!"
Fad Saoil Saunas Clontarf,ChIJ-yUoKgAPZ0gRSKuiMf9KTIU,"Castle Ave, Clontarf East, Dublin, Ireland",Dublin,53.3674189,-6.2062035,http://www.fadsaoilsaunas.com/,,4.8,33.0,AcnlKN1BDzgs1JUCiJlILtOPYPgo2ajasxgEunYzIQSbnKfZf3m7TMa1fKcIYoXshhBM1EiCWdqOrcAqpQOJSjUKGdVtc82pMhIWbM4TFKfZl5k3xIY772ZzyFFWq1JXSPPypCcK0ti9lxceb_Psg1jUxUnxsepgu55iHRJUq6FdWWNLvGQLJ9W_D1G1nwUEc2V4e9SXLqHNlSP-lq_vpeAByFr0YqKwmP6T8tAvI5wyXZ1pS2bw1gAAyBsQjvlDQpvZ_9K1HSWp7AJjgw91id3qJgYrSFDBpriLzSkPvHvggrzthw,,,"Perfect Relaxation Spot
Absolutely loved my visit! The saunas were clean and perfectly heated. The staff were friendly and made me feel welcome from the start. I left feeling totally refreshed and will definitely be coming back! || Kept really hot which is good. Single person inflatable ice baths x 2, nice and cold, about 5 degrees. Cold showers too. Emmet and other staff are very friendly. Easy to book; several package options.  Free car parking in the rugby/cricket club, except before 8pm on Fridays in summertime. || Spent a highly enjoyable morning here with a few friends in Fad Saoil Clontarf. The sauna was amazing and stayed extremely hot even with people coming and going. The ice baths were freezing and set me up energised for the day. The loyll was also a nice touch in the sauna. 🙌 || Nice spot and very nice staff, although equipments could be better.
Also, no way to reach the business. I sent multiple emails to ask about lost items left with no response to date. I am glad I didn't forget my passport and had to fly. || The best Sauna I’ve been to in north Dublin and so hot. The ice baths are so clean. All the staff are lovely a lad called Emmet really helped us out would defo recommend!!"
Unique Day Spa,ChIJE2uPVgsLZ0gRWip_wMXAlHk,"9A, Fashion City, Ballymount, Dublin 24, D24 H6EH, Ireland",Dublin,53.3070882,-6.351073599999999,https://www.uniquedayspa.ie/,(01) 429 5749,4.9,2090.0,AcnlKN1D4-DcFGqn3QaRetbXw344o8UeF6U1hB2RS1V-nn4KvBJ7-KxEonvC9IQMLYZcHBRwKDrUbS4kyWfdnfEZLVzA6FJk2kfzBnhq2_HTcaq_2CIajWBYr7VR4qP2Zl27tj3bEVu6y5rBHjuUYLgAPM2qw9hfK-pwoXYqPRh08_cd1K9qWY4lEypmooTfoZNIhxE3pbMf_9qWnXiksUHWexDOVuD8HWMwGrh-APLdJnMyMEXmRiPZhVPFvp4SEoLSQeSoY5kiqI_JVqX25v3LTVl64coSb3iwwbNJyiRXutYupw,,,"Totally unasuming from the outside until you are greeted from the main door right up to main reception with style and every ounce of what you would want a Spa to look like. Offered us warm & cold refreshments while we waited. We treated ourselves to a couples Japanese Head Spa. The practitioners were very welcoming and walked us through the whole concept of what was going to happen. Everything was lovely and relaxing. The warm water bar was fab and totally eased the busy mind. The treatment was finished with a complimentary neck, shoulders, arm and hand massage. We got to see the after effects on our scalps and was a visible difference. Feeling relaxed and sqweaky clean. Great way to start the New Year with a treatment. They gave us a tour around the whole spa. Very impressive. Shall be back with girls, minus the husband 😅  Thank you || Soooo love this place. I’d consider myself a regular customer at this stage! Walk in the door & feels like you’ve been transported to somewhere special. Today, 90 min full body massage for me, followed by couples hot tub experience with himself. The room also includes a sauna & steam room. Decor is gorgeous & place is immaculately clean & maintained. Highly recommended! || We booked a “Unique Spa Day” in Dublin and it was by far the worst spa experience we have ever had. We paid over €300, and almost nothing worked.

The electricity was broken, the jacuzzi was not working, and the sauna was out of order. A spa without a functioning jacuzzi or sauna is simply unacceptable. The facilities were poorly maintained and the whole place felt chaotic and unprofessional.

To make matters worse, staff tried to charge us extra money on top of what we had already paid — despite the fact that the advertised services were not even available. There was no proper apology, no real attempt to fix the situation, and no compensation offered.

This was not relaxing, not luxurious, and absolutely not worth the money. It felt like a complete waste of time and honestly like a rip-off.

Do yourself a favor and stay far away from this place. Save your money and your nerves. || The atmosphere was warm, clean, and truly relaxing, exactly what I needed. The service was exceptional, with clear communication, great care, and a calming energy that makes you disconnect from the outside world.
I left feeling refreshed, lighter, and extremely satisfied. It’s definitely a place I would highly recommend and one I can’t wait to visit again… || We had a 60-minute couple body massage with my fiancé Ionut and had a wonderful experience. The reception was very welcoming, the staff was attentive, and the service was excellent. We were very satisfied and will definitely come back again. Highly recommended!"
The Boilerhouse,ChIJISLdTp0OZ0gRUcUX-NShILQ,"12 Crane Ln, Temple Bar, Dublin, D02 DR72, Ireland",Dublin,53.3446861,-6.266939,http://www.the-boilerhouse.com/,(01) 677 3130,3.4,169.0,AcnlKN3lYynbmlFfcjfJoD7tXXF9teZh1Hp_KIrPxdHPl_MBjgOAbLT1CyNfGu64ypWxa6jpl82aKWl5IlT9rT14JyFlL6qeFkeDZtXo3XtG74M1hnSOa2imeQxZVbBQg1SdyP65M1pdOY6Ym4LGhvjAlRY4m5j-Yq6pB4_fRzxYg3w9y-_KqTvXGyrvaEkU1OznL_KA25CT_FkX_He-T-21ARDHHc0etPtFrkQp0nJg0x8LNKBW1ul6ah9ZlAK_bo-5-Rq296OlyREUHbMi4bFEakB2hlcAAp1XMfuMA5rXv1pHpQ,,,"I was very badly treated by an employee as soon as I arrived. I asked him where I could leave my things, and he said something I couldn't understand. Then he yelled at me to go inside. I said, ""Why are you yelling at me?"" Then he threw my money back at me and went inside. The employee was definitely under the influence of drugs. I'm 20 years old, and this was my first time going to a gay sauna, and I was treated like an animal. They shouldn't allow an employee to use drugs in the workplace. || Little gay paradise in Dublin. Absolutely loved the new design of that place after its re-arrangement, especially the new area opposite to the reception on the ground floor beside entrance, it has that laid back night club + cruising vibe.

There are different things on each floor makes it even more diverse and fun. All the different places were clean and well maintained. The popular jacuzzi area is still under refurbishment, I'm sure it will be even better once it is been completed.

I went on one of the Thursday night and Friday night, staff were welcoming and helpful, there were lads in all ages and shapes. I enjoyed my time on Friday night as it was a weekend and tends to be busier than other regular weekdays without overwhelminglly full. I will definitely return again once jacuzzi re-opens.👍👍👍 || Boilerhouse currently under major refurbishment. I went twice in the last fortnight. Entrance staff did not advise that it was essentially a building site. Noisy, dusty and cold. No access to sauna, jacuzzi or steam room and still charged full price. I telephoned this morning to find out when the remodelling would finish. Phone rang out 23 times (set to redial) without being answered. Management and staff show no regard for regular customers. Dublin needs a professionally run sauna, not this shambles. || I'm considering visiting this weekend but very concerned about the reviews I have read. It's not very clear if your establishment has all the facilities in place, and in good working order. Equally, are men of colour welcome here and not treated with prejudice? As a global blogger, I'm interested to see if this established brand lives up to its reputation || Review – The Boilerhouse Dublin
I would like to raise a concern regarding the conduct of a staff member named Filip (identifiable by tattoos).
During my visit, his behaviour towards customers was unprofessional, impolite, and lacked basic respect. While on duty, he appeared distracted and more focused on socialising for personal enjoyment rather than carrying out his assigned responsibilities. This behaviour created an unprofessional atmosphere and negatively affected the overall customer experience.
Customer-facing staff should maintain a high standard of professionalism at all times. Unfortunately, this standard was not met on this occasion."
The Spring Saunas,ChIJsUYwsVp1Z0gRz0QjEV-ebXc,"Coolmine, Saggart, Co. Dublin, D24 N282, Ireland",Dublin,53.2702258,-6.4678217,https://thespringsaunas.ie/,,5.0,36.0,AcnlKN1gkJuSjNtQOUx29vYxDLFesuEuzR6Y9Xm0BIAYIdyZZG3FMSybQpIPaavUcnTD_IcBp-Ld5nJlNseaSo-qKQLxBF5bQHFLPo5D8INuDJM5ldO1dtfrmzzFQGxA4jopUVE3k--eKz0m8svYTUzx4nU-TUxc_kARQmu_iMA6gcB2fkMfn4NbKVSVjuy9CpuukntY67mPFcBpXXFpIExjscJlxxHfRLENSv_LtJQ8HEL6ezQYDAIldHg1zuRxrAiA6uv8xKshk14SO2t2zXBcsalX-vN2kCjM9xl0lljMCDsqsQ,,,"Amazing place!! Sauna is great!! Jack is very welcoming person!! Thank you so much!! Will back very soon!! || I absolutely loved my stay! The staff were friendly and professional, and the service was outstanding. The outdoor sauna surrounded by nature was a dream — peaceful, clean, and beautifully designed. I left feeling completely relaxed and refreshed. Highly recommend!😊 || Im delighted that I decided  to try spring saunas. The place itself is amazing  and it feels like such a break away from everyday  life.  The lads working there are very helpful and really help you get the most from  your visit. || Had a lovely evening here facilities are great the natural pool is fantastic will 100% be back great to have a sauna in saggart finally || What a find!! Beautiful spot tucked away up the hills with amazing views of Dublin. The guys are all very chilled, enthusiastic and great fun. Sauna is absolutely spot on and fresh spring water is the perfect cold plunge. Will definitely be back."
Fad Saoil Saunas - Greystones,ChIJ_wi-_04HZ0gRTpeZMG3TVYU,"Marine Rd, Rathdown Lower, Greystones, Co. Wicklow, A63 V406, Ireland",Dublin,53.14805399999999,-6.061806,https://www.fadsaoilsaunas.com/,083 209 3941,4.6,200.0,AcnlKN34YyeziYayWKyROdEd1sHcwTa0YVnNB61rA7H166zIjuzhffLrhJgt3UG2NCDtH7CiDamPXZ7H7W35n8J6QibQBAJri04us7D8IJywnhiCziZd78XLx_CiyM51Xp8Sml-CRWwTGcyUBYET3slnbNo5B8jcD5K1K7tTDdPaTZSI8_fMLSKOAz_PiPfYRteaopIbmxYcZybdx9JqegpI0W6OCNz84vTseZn0wDpPXpmWyYiWc1kSHo0pG7bUbMPS1cFzvaAoS8ZOe8yS8b5hnm0ikIrSKi_eWzeXMQa6v0K9eg,,,"A really nice location for a sauna, there's no denying that, but it's lacking a few basic bits that would bring it to the next level. First and foremost, there's no shower facilities, the only way to cool off is in the sea, and you cant have a proper wash when you're finished. Make sure to bring plenty of water with you as there is no tap.

At the same time, it's only €15 during peak hours, so that's very reasonable, and the lad working there didn't make you feel like he was watching the clock so that was nice too.

This one is very much about the location, and if manage to get a sunrise there you won't regret it. Plus there is loads of nice cafés etc within walking distance, and a little coffee and gelato place next door.

We really enjoyed the experience, and the sauna was nice and hot, with a few little improvements I think it would be hard to beat. || This was a wonderful sauna experience. I loved the sense of community that the staff are able to create. The employee ‘Sean’ was very helpful and gave great recommendations on where to eat in Greystones. I backed a bread41 pain au after. Incredibly enjoyable sauna with even better views of the sea (especially at sunrise 🤤). 10/10 would recommend. Ps see photo attached 😍😝 || Don’t talk to me until I’ve had my morning sauna 🧘‍♂️ 🔥 🐻. Always a 10/10 experience down at fad saoil. Toast yourself in the beautiful wood burning sauna, and immerse yourself in the Irish sea after to cool down 🌊. A delight to the senses each and every time. Jack and Ross are wonderful hosts! And don’t forget to pop into Rise cafe for your cup o’joe after! ☕️ 🤗 || Spacious sauna with an incredible view. Would recommend trying it at sunrise because the dips between sauna sessions were amazing. The staff were really welcoming and made the whole experience for us. Great coffee next door at Rise. We’ll be back soon! || I went for a sunrise sauna. Lovely view, atmosphere, and friendly staff. Would recommend to anyone looking to relax and reset. Spotless and perfectly clean sauna."
Loyly Sauna,ChIJNaN-QdB1Z0gRuabT2px1F7U,"5 Old Belgard Rd, Tallaght, Dublin, D24 WD00, Ireland",Dublin,53.297608,-6.3716598,https://www.loylysauna.co/,087 035 6077,5.0,1.0,AcnlKN33UEQfCaDxhS2IbRE-7hnwVqXgdFVNK5ihpszp1omiAsY6A9rQvuvKUUGnevse_09emiZ29M8P7NKbsBnheVvjAwOJpTkcpMXflyYaLc4v-g5cBV-hNG0n3F_vPm0JYt5eaox2Auw_ljv2K7uC66LPzw0-iUyo__QzSbEzVu9EzWXGZzAvwYXsFIUUqrPzWi1HF_BrAG-tIphYSjmuaJzmYDkFDB-8jxZ93a7_ZD8RJ47lVAPDnki1Q3NyeEZY0X6hJBS8vSy8jliUBNN5N5EUZA7eK2D5qHZaVW-zQsDchw,,,"I had a great experience using the sauna here. It’s small, but everything is new and easy to use. I was lucky that there were only a few people there on Friday evening. The sauna is located in the paddle club, and if you’re a member, it only costs a few bob, for everyone else the price is 15€. The staff are friendly and helpful. The only thing I’d suggest is adding a hook and a lock in the changing room."
Recovery Room Dublin,ChIJVSFfvjINZ0gRAzeELjH-92E,"Junction 6 leisure centre, River Rd, Blanchardstown, Castleknock, Co. Dublin, D15 EA43, Ireland",Dublin,53.3842227,-6.3638381,http://www.recoveryroom.ie/,085 226 0525,4.4,39.0,AcnlKN2QyjIDKYb4uZHUhk0BDs8mhOp80RHFQ2NUdryGK7y9rRyWftAOL94CTO0MGEtt-3fKhFfvnYXCOC6ZCc9azIv_1MiGwxkH7vnmm8beE9tDFPC66QsOudk48KcnDTQZZ5-KVD4cxDJ8uRqHmcneyGm5mYJMnx8OYtSu2iDjU2NPVEaqeiwAq_Typ5fX5V7g_W2mpNt0c5mKGERKUSsjUEmt789JAlLk4TkiqAd6g3AlMYe-6LpYO6GjPbc9mc976TFeFcxvj_EK0VK1RK1bRoDNpVC-DS8_vXMpl8YO2DAiz1hAjT8bnZzaFnwSobDHFvCwt3JUHRsfMOp6PHl-XmtGFn0VEt0l0R-0C-M_yT25CB8DT0kymAvUaQygEpEXASkJSUVh2fNGFvXKd2HedUoK5MpuqQq7w8FRG07B-twf9A,,,"5 stars concept and services, got hosted by Cian, a top lad and very welcoming person, made me feel home straight away. Paid 25€ for a hour time which included Ice Bath(around 3 degrees) , then a hot and super comfortable Jacuzzi, a Sauna, and to finish 20 minutes of leg compression. Definitely worth the price ( as it was not so busy at my arrival I also got allowed longer time than what I paid for), I will surely be back anytime I’m in Dublin to compete. If you’re looking for a recovery place, here you go. Thank you || Had been coming here for the last 3 years and loved this place. Showed up yesterday with my partner who is new to this stuff and reception person could not have been less interested. No intro, instructions or even show us to the tub we were supposed to get into. Water was unusually low in ice bath, knee height which isn’t a big issue. Saunas were off when we got in. When we asked about it we were told to wait in there while they heated up which seems pointless as this ate into our time, about 10 minutes.They never heated up, we then asked to just use the leg compressions for the remainder of the time. || Been here a few times due to its locality. Poor recovery room  inproper changing rooms, hot tub was room temp and lady told us to hop off the recovery boots not even 5 mins into using them due to a team coming in and the team didn’t even show up. Wouldn’t recommend especially as a professional footballer || Clean, comfortable, private, relaxed, calm.
I’ve been to saunas all over Dublin in recent times and this one is up there. It may not be the biggest but the atmosphere is lovely.
I’d love an early slot on a Wednesday or Thursday. || I received an email after making a booking that my slot had been double booked by accident, so was offered a full refund as well as rescheduling my session. Really impressed with this excellent customer service from the get go, and went on to really enjoy my free session! Facilities were spotless and staff very helpful and friendly. Will definitely be back again :)"
Fire & Ice Recovery,ChIJe5PFIQAFZ0gRDLP3r5SV754,"Main St, Clongriffin, Dublin, Ireland",Dublin,53.4022888,-6.1605984,http://www.fireandicerecovery.ie/,085 712 9624,5.0,33.0,AcnlKN36InBexuE48h_pehs8UrQmmQOAug9pPGlCPG4xRLXdMgfRJERNojATwpMNNEgpPL5P7BeGVLo2qw-uT33EUEDg8y6WGNcTb4QqTiLjOxii-Oj51ylcOG0UhdBlKPktpV41XrcozEOg5aS-M4dxGcusp_h12zgMfhN0qIFRnHMGDXlBSJbO-5gU2JAWbwKrBqWUay9JohC1iPgaO6N74gXXo58voAlFIxW-LFK-LmrdnpKpFTBIixQnod98exvecNtDEOqnwcxA_Grc9X7ikDAKHSLKaNVKQaPMH4MLOe8NCw,,,"Had a great experience at Fire and Ice. Niall runs a great business very chatty and made feel very welcome. Place is spotless. Sauna, cold dip and warm bath all perfect for your experience.

Thanks Niall will definitely be calling back || Very good set up and friendly atmosphere!! Its clean and well kept with insisting on showering in between the sauna and ice bath which you don’t see in a lot of places. Very happy with my experience and look forward to coming back :) || If you haven’t tried Fire and Ice you need to start today, the set up is first class, if your a first timer or a regular you will feel right at home, everyone is so welcoming, fantastic little community, you will feel a million dollars after a session, what are you waiting for .. get your togs on and get in the ice || Went to Fire and Ice for the first time and it didn't disappoint! Niall is very welcoming and the place is very well-run. The perfect place to unwind and re-charge in a friendly atmosphere. Would highly recommend! || Very impressed. Very clean and insists on showering between sauna and cold plunge/ baths. Niall was really friendly and welcoming. 100% recommend for recovery."
