name,place_id,address,lat,lng,website,phone,rating,reviews_count,types,summary,reviews_text
Sandycove Sauna,ChIJz-kSf4JhREgR43EgioTVydI,"Sandycove, Slipway, Co. Cork, Ireland",51.6769834,-8.5239346,https://www.sandycovesauna.com/,085 848 6375,5.0,8.0,"establishment, health, point_of_interest, spa",,"Incredible sauna experience! Stunning views of the sea from the sauna itself through lovely semi circular window. Then the wild freedom of running straight into the sea to cool off. Sheer joy. Felt very looked after by the owner too, we were given hair oil and he topped up the sauna while we were in the water. Can’t recommend highly enough. || The Sandycove Sauna is everything you could want out of a sauna experience and more. The host is incredibly attentive and kind (more on this later). The sauna itself is wonderful and roars to a perfect 105ºC. Sandycove is right there and a delight to swim in, especially at high tide, where you can jump in, making for quick sauna-to-ocean transfers.

Having recently spent a few weeks in Denmark and the Faroe Islands at a dozen saunas, this sauna was up there with the best saunas of Copenhagen. Only advice is, if coming from Kinsale, do not walk; take a car (or maybe bike).

We were only in Kinsale for 1 night and upon arrival, I stumbled across the sauna on google maps. I called the phone number and while no reply, had a response within 2 hours and we were accommodated at the last minute an hour later. I am so grateful she made time because I simply could not recommend this experience enough to both the sauna novice and experienced sauna master. || I'm a regular here, it's absolutely lovely and the owners are really super chilled people. 100% recommend || First time using a sauna and then a sea swim. Love sandycove but was dreading the cold water after a sauna tbh. But was given great advice and went into the sea. An unreal experience and seems addictive. Felt great for hours afterwards. Anthony very easy to deal with and the woman operating the sauna was very friendly and helpful.  Will do it regularly and would highly recommend this sauna and the location || Anthony's an absolute gent offering a great sauna experience in a fantastic location with an equally friendly & chatty clientele. Forget all your worries and embrace a bracing sea-sauna experience!"
Only Heat And Horses Sauna,ChIJ15Mv7oJjREgR0U4zGGOZaeQ,"Oysterhaven Bay Beach, Kinure, Cork, P17 AX62, Ireland",51.7035389,-8.4386453,https://www.onlyheatandhorsessauna.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8563078447123156656,087 193 4138,5.0,6.0,"establishment, health, point_of_interest, spa",,"This sauna came highly recommended to me by a friend who stumbled across it while visiting the beautiful Oysterhaven. Booking a session at Only Heat & Horses was incredibly straightforward thanks to their user-friendly website. The whole process was smooth and hassle-free. Once there, the stunning sea views immediately catch your eye, making the experience very real. The sauna is perfectly situated right on the water, which makes for an amazing opportunity to take a refreshing swim before, during or after the sauna. Luke, the owner, is exceptionally welcoming and friendly, adding a personal touch that really enhances the visit. (He’s also very encouraging as you’re getting into the water😅) Overall, a fantastic spot that combines convenience, beautiful surroundings, and great hospitality. 10/10 would highly recommend to anyone thinking of going. Can’t wait for my next session this weekend. || First time trying Sauna with my wife. Superb experience, magnificent spot and views. Daniel was superfriendly. We made a mistake and show up an hour early and they allow us to anyway. Thanks! I would definitely recommend this sauna experience || Great sauna, really nice spot to chill out and relax. The lads are really friendly, sauna is clean, and the atmosphere is so peaceful. Would definitely recommend! || Fantastic little sauna in beatiful location || Great spot!"
Sunset Sauna Allihies and Castletownbere,ChIJr4TcOSODT0gRYlHJ83c7vsI,"Ballydonegan Beach, Allihies, Co. Cork, Ireland",51.6340119,-10.0596883,https://www.instagram.com/sunsetsaunakerry_beara?igsh=MThwc3htbmxlN3ZkNA==,087 223 8211,5.0,11.0,"establishment, health, point_of_interest, spa",,"We booked an hours sauna for our group. Towels were provided for sitting on and a bucket outside for cleaning sand off our feet before entering. It was perfect for our group of 6 but any more than this, it would be tight for space. A quick run down the ramp to the beach provides the perfect cold dip in the Atlantic.  The beach is stunning, the views spectacular. A little gem in a very remote part of Cork. || One of the best yoga sessions I’ve ever done! Lovely and relaxing and a great stretch in beautiful scenery. Trudie was brilliant, provided us with mats as we were just visiting for the weekend, and guided a great class - including for our pregnant friend. We didn’t want it to end! Would highly recommend booking a sauna session at the same time - a great morning. || Such a fantastic experience at the sauna in Allihies! The location is absolutely beautiful—right by the beach with the sound of the waves and stunning views all around.

Alice and Adam are incredibly warm and cheerful hosts. They create such a relaxed and welcoming vibe, and the sauna is always perfectly hot and ready to go.

You can also book a private session, which is such a lovely and romantic option—ideal for couples or just some peaceful time alone.

I go as often as I can—it’s the perfect place to unwind, reset, and enjoy nature at its best.

Highly recommend this little hidden gem in Allihies! || The sauna in Allihies is amazing! It’s on a lovely campsite right by the beach, with beautiful views all around.
The sauna is always hot and clean—perfect for relaxing after a swim or walk.
It’s such a peaceful spot. I always feel great after going. Highly recommend! || The sauna in Allihies is an absolute must-visit. The setting is breathtaking, right on the beach with stunning views of the coastline.

The sauna is always perfectly heated, making it so relaxing, especially after a chilly day outdoors. Booking a private session is a fantastic idea—it offers a peaceful and romantic atmosphere that’s hard to beat.

It’s become my favorite spot to disconnect and recharge, surrounded by the beauty of nature.

If you’re in the area, don’t miss the chance to experience this wonderful sauna!"
ReCoop Sauna,ChIJFcuKFmKFREgRGYbrto9cjUg,"Carrigaline GAA Club, Kilnaglery, Carrigaline, Co. Cork, Ireland",51.8116347,-8.3783613,https://app.acuityscheduling.com/schedule.php?owner=34302157,,5.0,18.0,"establishment, health, point_of_interest, spa",,"Just back from Recoop   First time in a Sauna and a coooold Bath . I feel tens years younger. What a spot, well done to all at Recoop. Recommend it to anyone who hasn’t been. || Blown away with my experience at Recoop! Such a relaxed vibe in there, spotless and inviting!  And the staff are lovely! Can't believe it's right on my doorstep and I hadn't been before! Will definitely become a regular thing in my life 🔥🧊 || Hands down the best sauna and plunge pool experience in Cork! The setup is fantastic – well-designed, clean, and perfectly maintained. The team running it are incredibly friendly and welcoming, making the whole experience even better. Plus, on weekends, you can grab a Three Fools Coffee next door – the perfect way to round off a relaxing session. Highly recommend! || I visited the sauna and plunge pool facility yesterday and was blown away by how incredible I felt afterward. The setup is fantastic — spotless, thoughtfully designed, and well-maintained. The staff were so friendly and welcoming. There is access to private changing rooms and the selection of essential oils provided made this whole experience even better. Highly recommend! || Loved my experience at Recoop Sauna and Plunge Pool! From the moment I walked in, the atmosphere was incredibly relaxing and welcoming. The facilities are top-notch - clean, tidy and spacious. I felt completely rejuvenated after my session. The staff were friendly and knowledgeable, making sure I had everything I needed. I highly recommend Recoop to anyone looking for a fantastic wellness experience. I'll definitely be back!"
Planet Health Club,ChIJWe8TxGSQREgR_eIbQzwenRQ,"Old Mallow Rd, Blackpool, Cork, T23 NR4R, Ireland",51.9211291,-8.4792206,http://planethealthcork.ie/,(021) 430 0888,4.3,259.0,"establishment, gym, health, point_of_interest, spa",,"Good gym with lots of equipment. Gym very dated though and dressing rooms definitely need work. Music is far too loud as most people use their own headphones. Also no one follows the rules. People are always shaving in the men’s dressing rooms which is disgusting. Don’t wear footwear in saunas etc. Always putting those smelly oils in the sauna which I hate. Not wiping down machines. Staff do nothing to stop any of this. Definitely needs an app as well to book classes. Most other gyms have this now. Overall it’s really slipping behind other more modern facilities || Equipment itself was good however wouldn’t recommend this place to anyone looking for just a single months membership. I got a membership here as I travel for work and it was convenient, I signed up then instantly filled out a cancellation form as they recommended however I have been charged for another month and they are ignoring all my emails and instagram messages I’ve sent through (4 and counting) shocking behaviour. || Pretty decent gym & swimming pool, the facilities and management could definitely be improved though.

The main focus seems to be on the gym there, which has 4 huge rooms full of equipment. There's also a separate ladies gym.
As a casual gym-goer, I find that there's a great selection of cardio machines, strength training machines, and loads of free weights. The gym is usually pretty busy during peak times, but you'll always be able to find a spot somewhere.
There's also 2 studios for classes, which can be also be used while there's no classes ongoing.

The pool is grand. It does the job. It's 15m and there's no deep / shallow end, it's all the same depth. There's also a sauna and steam room. There are much better and bigger pools around though, so if you're only wanting to join for the pool, I would consider other options.
The changing rooms, I think, are the biggest downfall. They could definitely be improved. They are open plan, which is fine I guess, but as a very self conscious person, it makes me uncomfortable. There also doesn't seem to be any consideration for gender non-conforming people, as there's only male or female.
There are lockers but you need to bring a lock yourself for them, which is pretty standard. Many of the lockers are broken though, so there's no way to lock them. Generally I've been able to find an available, not broken one though.
The showers leave a lot to be desired. They have frosted glass swinging doors, kind of like a saloon door, but they don't meet fully in the middle so you do feel kind of exposed. I've started hanging my towel spread out completely over it for a bit more privacy, but that doesn't feel very hygienic. There is a basket to put shampoo, etc into, but I haven't seen any hooks to hang things on, which would be nice to have. They have also smelled pretty bad a few times I've been there.
The hairdryers are also, unfortunately very bad. There doesn't seem to be any high power setting so it would take hours to dry your hair completely.

Initially I went down there and asked it I could do a trial run before committing to a membership. Was told they don't do that, and they don't do guest passes so the only options are to sign up immediately (and I believe commit to paying at least 3 months before you can cancel, but I can't quite remember because you don't get any copy of everything you signed) or go elsewhere. They gave me a quick tour of the place though.
So I signed up for a membership because it's within walking distance for me and has basically what I need.
While filling out the forms, I ticked the box to say that I would like to have a gym orientation. According to their website all memberships include ""personalized programs"", but I told them I'd just like to be shown how to use a few of the machines to get started and get a feel for the place and I might look for a specific program later. Was told to come back on 'x' day at 'y' time for it. Grand. Showed up at the specified date and time and they had no idea what I was talking about and didn't have me booked in for anything and had no one there to do an orientation. The lad at reception just gave me (another) tour of the gym, but he was at least very nice about it. || Great place to push your body to the limits. Best hours to train are 6-11am and  8:30-10pm as place is not as crowded. Good selection of machines and free weights. || Absolute disgrace 6 weeks waiting for steam room to be fixed people having to queue for the sauna"
Bluefin Sauna Cork,ChIJvTpgXbKDREgRwmC7CIVsXL0,"Pier, Cuskinny, Cobh, Co. Cork, Ireland",51.858495,-8.2648218,,086 056 2269,,,"establishment, health, point_of_interest, spa",,
Wet and Wild Sauna,ChIJAdUAMwCFRUgROQc9TVII50o,"Ballynaule, Galley Cove, Co. Cork, Ireland",51.4616331,-9.743759599999999,http://www.wetwildtours.com/,,,,"establishment, health, point_of_interest, spa",,
Fota Island Resort,ChIJIW8uXDCDREgR3Xg6tfZOVNk,"Fota Island, Foaty, Co. Cork, T45 HX62, Ireland",51.9004228,-8.2922835,https://www.fotaisland.ie/?utm_source=GMBlisting&utm_medium=organic,(021) 488 3700,4.6,3554.0,"establishment, lodging, point_of_interest, spa","Plush rooms & lodges in a posh resort offering 3 golf courses, a spa & an indoor pool, plus dining.","After a busing Christmas we stayed in fota for 2 nights. The resort is in a great location, service was top class and the food could not be faulted. From the moment we stepped in we were made feel welcome. The door man Michael I think it was really made our trip. So welcoming every time and very helpful and informative.

We stayed in a double room. Very spacious. The bathroom is spotless and the cleaners did a stellar job.

We enjoyed our stay so much we extended for a day. The price quoted at reception was quite a bit more expensive than booking on hotels.com or bookings.com. We said this to them and they matched the price instantly. Very happy with all interactions. || This hotel is amazing!! The whole property is huge and so pretty. We got there at night and left the next day, so we weren’t able to use the spa, but it looked amazing. We ate dinner and had breakfast here and everything was really good. Really fresh ingredients and great quality. The room was beautiful and had a bath tub which was so nice because it was so cold, so taking a warm bath was just what I needed. The staff was so kind as well. I recommend this hotel to anyone going to Ireland! || 5* doesn’t give this hotel justice. Top class service with Irish hospitality at its finest.  Was there for 3 days with family of 10. Service was exceptional, standard was beyond amazing and place was spotless. Like with any venue the staff are the backbone and the making of the experience. Everyone person we met was lovely, personable and very professional. Will be back. || Good sized rooms, with a good selection of amenities and comfortable too. Check in and check out was quick as was services in the best and restaurant. The hotel itself is a little shabby in spots and showing its age a little, it's a pure Celtic Tiger creation. It was a little cold too as they haven't turned on the heating and this was late October. Beautiful setting. || We recently stayed here as a family for a few nights and were so happy with our stay. We booked a family room and on booking we were unable to add the no. of children to the booking so we rang and informed them over the phone. We gave the age of our children (one newborn baby) on the call.

When we got to the room there was a beautiful fruit platter and teddy bear in the room congratulating us on our new baby which was lovely and really appreciated. The room was also really spacious and clean with a big bathroom. The beds were very comfortable.

We used the pool which was also clean and could be booked easily and the breakfast in the morning was great with lots of options for everyone.

One of the days we visited Fota Wildlife Park which is just a few minutes drive away and another we spent walking the Fairy Trail on the hotel grounds. The spa facilities are great to unwind with a lovely relaxation room overlooking a peaceful courtyard which you can use after a treatment. There is also a 'cinema room' showing movies for older kids.

Overall I highly recommend a family stay here and we're looking forward to coming back."
South Coast Spas & Saunas,ChIJa2ATsWCRREgR9rI5s5o2Kh8,"Noel O'Flynn Business Park, Unit 1, Old Mallow Rd, Blackpool, Cork, T23 F72N, Ireland",51.921955,-8.4799326,https://www.southcoastspas.ie/,083 413 7475,5.0,16.0,"establishment, point_of_interest, store",,"BEST PURCHASE WE MADE IN YEARS
Very professional company to deal with , very easy to talk with and very friendly. Always available to speak with during the process from ordering to set up. I ordered a hot tub and had It delivered and set up all within the agreed time frames. We decided after a few weeks to upgrade to a bigger hot tub which was never a problem. We love the new hot tub and use it up to 6 times a week , the jets have a perfect mix of strong and gentle. It has a very strong and durable surround , led lights , speakers and drinks holder. It’s a fantastic addition to the family for spending time together in the evening time. My energy bills were lower than expected also costing on average 30/ 40 euros a month for a lot of usage.
Best of luck with your business Derek and Carol || The folks working here very nice and very helpful. They are very good at giving advice for the type of hottub you want for your situation and recommending the best lines et cetera. On installation day they came out and spent hours with me showing me how it works, making sure it’s filled, making sure it started and started heating. They also walked me through how to keep it clean which I wouldn’t underestimate for a new begin. All in all, I would highly recommend this company || Got my Hot Tub delivered and installed by Brett. Have to say that Brett was very easy to deal with and talked me through the whole process of what I would need to maintain my Hot Tub. Brett is also at the end of the phone if you have any problems, which is a real bonus and peace of mind. || Purchased the Activity 1 Deep Swimspa last October. Could not be more pleased. The heat pump was more than able to maintain temperature over winter without the need to run the internal heater. Brett and Shelby are extremely helpful at all times and I can highly recommend South Coast Spas. || Got a lovely jacuzzi with a nice free upgrade of a better jacuzzi than what i paid for… the lads were great to deal with and the jacuzzi was delivered and installed a month earlier than what was arranged which i was very happy with… jacuzzi works great and is getting plenty of use 10/10 to the lads"
Maryborough Hotel & Spa,ChIJoVxhgD-FREgR-SRt5UqYKak,"Maryborough Hill, Douglas, Cork, Ireland",51.8737211,-8.4203092,https://www.maryborough.com/?utm_source=mybusiness&utm_medium=organic,(021) 436 5555,4.5,1557.0,"bar, establishment, food, gym, health, lodging, point_of_interest, restaurant, spa","Elegant lodging with a spa, an indoor pool and an upscale restaurant, plus free Wi-Fi.","Stayed here for a one night getaway with my husband with spa, 4 course dinner and breakfast. Loved the spa's thermal suites, and the hotel. It was a proper hotel where they still provided slippers, robe and the little toiletries. I have missed those in my recent travels.
The food at the restaurant was amazing and the service was awesome. We got on with the service manager Kieran (sorry if I spelled his name incorrectly) and he was so easy to talk to and a really nice fellow.
Would 100% recommend this hotel for a romantic getaway. You won't be disappointed. || I recently stayed at The Maryborough Hotel & Spa in Cork, and it was pleasant from start to finish. Nestled in the leafy Douglas area, the hotel perfectly balances comfort with easy access to the city. The old Georgian manor house and gardens all decked out with Christmas 🎄 trees and lights create a stunning backdrop that immediately sets a relaxing tone.

The staff on the whole were consistently warm, attentive, and professional nothing ever felt like too much trouble. From the Spa to the restaurant team, everyone went out of their way to make the stay feel special.

Dining at Bellini’s Restaurant was a highlight. The food was beautifully presented and full of flavor, with excellent options for all dietary preferences.

Breakfast was equally impressive, offering both hearty Irish classics and lighter choices.

The ESPA spa and leisure facilities are world-class. The thermal suite, pool, and treatments provided the perfect escape, and the health club’s narrow indoor pool was a bonus.

Whether you’re visiting for business or a romantic getaway, the hotel caters to every occasion with style and charm.

Overall, The Maryborough is a luxurious yet welcoming, historic hotel.

I left feeling refreshed due to the insanely comfy bed and pillows and already planning my return. I Highly recommended for anyone seeking a memorable stay in Cork. || This is a 2 star hotel with a 4 star reception area. Very disappointed with the Maryborough from the moment we left the reception area. The entire hotel is just run down. The rooms where very gruby with handprints, chips and paint splatter on the walls (see photos). Some of the light switches just didn't work either. The switch for the reading light didn't work on my side but did on my partners. As you can see in the pics, very amateur wiring done on the back of the headboard. Our room was headboard to headboard with the adjacent room which must also have had the same botch job done of sealing the wall as we could hear every word that was said in the other room.

Spa was what really drove me to write this review. Very very unkept, not dirty, just unkept. Thermal room had a plastic bag and 2 cups floating in the water which I had to bin. The whole time we waited for our treatments not one member of staff came in to do a check, or clean. Relaxation beds were broken and gruby.

The service in general was very very poor. Breakfast has a set menu but good luck getting anyone to take your order, and god forbid you ask for something additional because you will be in for a long wait. Staff write down your order and just never come back. Simple things like ""can I get ketchup"" just don't happen until the 4th time asking. Overall the staff were rude and unhelpful, not making room to move in the bar, or restaurant just barging passed because what they are doing is very important. They aren't very welcoming either. If you're unhappy working over new years get another job. || Lovely people lovely place.
Two nights here in the pouring rain as storm Bram approaches.  We have eaten lunch in the bar, it was very good, seafood chowder then fish and chips.
Breakfast, great choices on offer, I had a very rich omelette, coffee great, atmosphere relaxed for a Sunday.
The room, large warm as is the bed.
Great weekend getaway. || This hotel was beautiful!  The location was perfect - just outside of town for easy access, and peaceful.  The breakfast that was included was delicious and the staff were very helpful and kind.  Oh and the beds and pillows were so comfortable!  We would definitely stay here again if we are ever in the area!"
AquaSpa,ChIJGbLEiOeRREgRXa0jAa-yNaY,"Eden Hall, Model Farm Rd, Cork, Ireland",51.890407,-8.538912999999999,http://www.aquaspa.ie/,(021) 434 4000,4.9,260.0,"establishment, point_of_interest, spa",,"Aqua Spa is not just a massage shop, it’s an experience. It was my first time in Aqua Spa and so I arrived only 10min before my appointment and it was the only time I was secretly hoping they’d be late.
When you come in you are taken to the relaxation room, where you can have tea and relax before your appointment.
The massage was amazing and once I was  finished I was once again taken to the relaxation room. I honestly didn’t want to leave.
I will definitely be back and will recommend to anyone and everyone. || Amazing massage, relieved a lot of tension I was holding without being too painful. Also Caoimhe gave me some practical advice on how to minimise tension going forward. Nice relaxing area with tea, coffee, snacks is a lovely touch. Will be back, thank you! || It was my first time in Aqua Spa and I was blown away. The whole experience was so relaxing, starting with the relaxation room and then the wonderful massage. I feel so relaxed and will definitely be recommending your business to everyone.
Thank you. || Maegan was absolutely amazing ! So kind and made sure my experience was as relaxing as possible and catered to any needs I had. Felt 100% restored afterwards. || Very pleasant salon in a convenient location. I had a wonderfully relaxing pedicure with Joanna and felt very well looked after — I’ll definitely be visiting again."
Mardyke Arena UCC,ChIJE9P4_BeQREgRgHHuBBSeQmM,"University College Cork, Western Rd, Mardyke Walk, Mardyke, Cork, T12 N1FK, Ireland",51.8945789,-8.5007187,http://www.mardykearena.com/,(021) 490 4751,4.5,821.0,"establishment, gym, health, point_of_interest",,"Mardyke Arena UCC is one of the best sports and fitness facilities in Cork. The gym is spacious, modern, and extremely well maintained, with a great range of equipment for all fitness levels. The staff are professional, friendly, and always willing to help, whether it’s with membership queries or training advice.
The swimming pool, running track, and indoor courts are top class, and the entire facility is kept clean and well organized. The atmosphere is always positive and motivating, and it’s clear that the Arena puts a strong emphasis on member experience and safety.
Whether you’re going for a workout, a swim, or taking part in classes, the Mardyke consistently delivers excellent quality and value. Highly recommended for students, athletes, and anyone looking for a premium fitness environment in Cork! || I signed up for the gym and pool 5 days ago and paid almost €200 upfront for a 3-month membership. Before joining, I clearly asked at reception if members could use the pool even when lessons were running, and I was told yes, as the pool would be divided.

On Saturday (31/01), I brought my 4-year-old daughter to swim. We arrived at 11am and both pools were being used for lessons. I checked again with reception and was told, once more, that we could use the pool.
After getting changed, a pool staff member was extremely rude and told us to leave immediately, saying the children’s pool would be used. I explained calmly that it was my first day and that reception had confirmed we could use half of the pool. He rolled his eyes, spoke rudely, said there would be a break at 11:30 and that we could not stay, then walked away, leaving me speaking alone. We were basically kicked out.
While getting ready to leave, I briefly took my phone out of the locker to put it in my pocket. Another pool staff member, again very rude, almost shouted at me saying I was not authorised to use a phone in the pool area. When I tried to explain, he turned his back on me and walked away, embarrassing me in front of other people.
The overall feeling was that I was there for free and staff were doing me a favour .which is not true. I paid in advance and, as a first-time user, I expected clear guidance and basic respect.
I had to pay extra 15 Euros in other pool in the city,  where I was treated like member, with friendly staffs !!!

If I could get my money back and never return, I would. Unfortunately, I am now locked into a 3-month membership. || Good facilities however very unfriendly staff. I thought it was just my opinion but after speaking to other members it seems to be a lot of people’s opinions. The staff only interact with the elderly members and won’t even smile or say hello to anyone else. You’re far more likely to get a dirty look from them. There miserable and extremely unapproachable especially the man with long hair. Other gyms there is more of a sense of community and friendliness from staff however not this one. || They posted posters everywhere about so called renovations that cost millions of euros and caused disturbance and disruption on entry exit, car park, and facilities for so long. Yet there is no visible improvement at all.  Just this week the car park was flooded. Machines are all rusty and always at least one is broken waiting for service. One specific receptionist is always rude to anyone I witness she has interactions including her colleagues. The only ok thing is the price but seems like they will increase because of the way they keep claiming they are investing on so called improvements… || One of a highlight owned by University College Cork. Adjoining a soccer/rugby ground and a hockey turf pitch. Mardyke is a great center which includes swimming, basketball, gym, badminton, squash , steam , sauna and many more activities. Well equipped and well staffed. Only downside is that it has become overcrowded at the moment and they need to facilitate the new crowd(especially in the gyms). 3 gyms -red, green and blue. 2 sections of steam and sauna. Overall a great hub."
District Health & Leisure,ChIJsWqGL-6bREgRtyoheyt5Dks,"Tivoli, Silversprings, Co. Cork, T23 52DH, Ireland",51.9062811,-8.4220895,http://www.district.ie/,(021) 475 7717,4.4,287.0,"establishment, gym, health, point_of_interest",,"I found learning to swim as an adult quite difficult. You must be determined and practicing between lessons will help.
So here's my advise, take a series of one-to-one lessons with Giada. She's just brilliant.
I previously took 6 group and 2 one-to-one lessons at a different pool but still out of breath after a few strokes.
Giada identified my specific errors and explained/demonstrated how to rectify them. After the 6 lessons I'm now very confident in the pool and capable of swimming full
lengths. || My 11 month old son has been attending baby swimming classes at District for the last 7 months.  He loves it, the swimming instructor is excellent with all the babies & makes each session fun.
The changing room facilities are ideal for mom & baby, there is a little play pen so mommy can get dressed.

The complex is amazing. It is a fantastic gym, with many classes, there are squash courts, tennis courts & a lot more.

I dealt with a lady called Catherine a lot, she is friendly & very helpful. || Brilliant gym with very friendly reception staff . Been a member for the last few months having previously been with dennehys . While district is more expensive you do get what you pay for imo . Plenty of machines & everything is well serviced . Not too busy around lunch time which is when I go . I would prefer if there was an option for a gym only membership as I've never used the pool facilities . || Ive been part of District health and leisure since 2021. The staff are all as helpful as each other and nothing is ever a problem for them. The facilities are clean and up to date. Both gym floors and equipment are fantastic,  the pool is excellent with a sauna. Changing rooms always clean and fresh. || District is a fantastic Gym, facilities are excellent, several different areas to work out, and an extensive range of classes. Staff are so friendly and go above and beyond to help. Always willing to modify exercises in a class to facilitate any injury I have had. The facility is spotless. I have been a member for years, it's a very friendly gym and I  would highly recommend."
Woodlands Sauna and Wellness,ChIJBbr_eACHREgRHrgE8FnpPM4,"Woodlands, Commeen, Carrigaline, Co. Cork, Ireland",51.8001415,-8.393518799999999,,,,,"establishment, health, point_of_interest, spa",,
Driftwood Sauna,ChIJUS4DgRy7W0gRa0bW1aGYQ5E,"Spiddal Pier, Bohoona East, An Spidéal, Co. Galway, Ireland",53.2408532,-9.3121232,http://www.driftwoodsauna.ie/,,4.9,239.0,"establishment, health, point_of_interest, spa",,"Spent a lovely afternoon here for my birthday with my mum. Monique was so welcoming and made our first sauna experience at Driftwood really enjoyable. The views from the sauna are gorgeous, the plunge pools are spotless, the fresh drinking water is such a nice touch. Our fellow sauna-goers were very friendly as well. We left feeling so relaxed and refreshed. Well done! 🧖🏼‍♀️🌊🌿 || The saunas are in an incredible location with stunning views! The sauna itself is excellent—intensely hot, just as it should be. You can cool down with perfect ice baths or even take a dip in the sea if you prefer. The staff were very friendly. I felt so relaxed and calm afterwards, and we also got to try some lovely Rí na Mara facial products. My skin felt incredibly soft after using them!
I’d 100% recommend giving this place a try! || What a beautiful experience. Went with two of my friends on a Sunday afternoon and it was amazing - lovely bunch of people. Finally a proper sauna - clean, hot and spacious enough for the group of us. Baths were super clean too. Beautiful view and we were lucky to watch the sun going down too.
Highly recommend! || I really enjoyed my social sauna experience! The views are lovely, and the facilities were nice and clean. Sauna temperature felt perfect. My only feedback is that 50min felt too short to do more than one hot/cold cycle without rushing. I would be willing to pay a bit more for a 70-90 min session, to be able to do a couple cycles and take my time dipping in the ocean/enjoying the fresh air before re-entering the sauna. || One of, if not, Galway’s best sauna. I’m a regular sauna goer and driftwood is up there with one of the best. The temperature is always right, the saunas are always clean and the views from the ice baths are phenomenal. Driftwood Sauna is an example of a business built with love and passion. If you havn’t tried a sauna / plunge experience yet or are a regular sauna user you won’t be disappointed!"
Power Saunas,ChIJnVvRBV-9W0gRG1W5oItdkbE,"Lenarevagh, Silverstrand, Co. Galway, Ireland",53.2514342,-9.1285013,https://powersaunas.ie/,087 454 8333,4.9,77.0,"establishment, health, point_of_interest, spa",,"Great location . Lovely sauna and really enjoy the option of jumping into the sea, a plunge bath or show! Really enjoyed it. Don’t forget your crocks though! || Fantastic Sauna and great proximity to the Atlantic for a dip 👌Eimhin looking after the place is a mighty man,
Great experience here. || Beautiful sauna 🔥 lovely staff too! || Most amazing Christmas day swim & sauna experience. Beautiful location, stunning views & the lads managing the sauna were pure gentlemen. Highly recommend this experience. || These lads have this place setup up Proper now. Ice cold showers, amazing views of Galway Bay, short walk to the beach for the salt water dip and the hottest sauna going around. Plus they're quite casual about things too. I'm a local and I'll be subscribing!"
Sweathouse.ie,ChIJ1elu1FslWkgRMjv7QhBGF8E,"Gurteen pier, Gorteennaglogh, Rinvyle, Co. Galway, Ireland",53.6022744,-9.973345,https://www.sweathouse.ie/,087 262 2695,4.9,48.0,"establishment, health, point_of_interest, spa",,"I’ve been going to this sauna at Gurteen pier for a few years now. The sauna uses a wood stove and it heats up nice and hot. The smell of the burning wood makes it extra special. The views of the sea and mountains are just breathtaking. On top of that, it’s located right next to a small beach and pier, which is quite sheltered, perfect for the cold dips. Enjoy it during the busy summer times, and even more when they open during the winter. The craic is always mighty and I always feel very welcomed. Chris and Dan are fantastic hosts. Just the best place to wind down after a stressful day at work. || I booked the sauna for private use for my birthday at the end of September. We were blessed with the weather & the water in the small Harbour was a chilly 11 degrees but crystal clear and calm enough that even my 7 year old was leaping in off the steps in the Harbour wall.
The Sauna was roasting hot and the smell of the wood was beautiful, our group aged 70 down to 17 all enjoyed using it & Chris was a pure gentleman running the show and making sure we were all comfortable & giving us advice on the best way to cold dip after.  We loved the chats and hearing all about the Sauna and life on the wild atlantic way.
I cant wait to go back for a cold dip on a rainy day and sit in the warmth looking out over the mountains - theres no better place than Connemara when its moody out. 10 out of 10 from all of us & we will see you again! || Fabulous wood-burning sauna, right by a slipway straight into the sea! Great location. Good parking around. Fiachra and Chris were excellent hosts, really friendly and informative. Would return again! || This place is heaven on earth. A phenomenally beautiful spot, clear water, fantastic sauna. Just amazing. I thought I wouldn’t be able to swim in the cold water but I did it and surprised I wasn’t cold - the sauna heats up your bones! Daniel was playing his guitar and offering us tea after. Don’t hesitate, just go! 💙 || We have a had good and bad experiences here. Our recent visit was uncomfortable as 7 strangers were squeezed in to one side as the owner used the other empty side with a mate. The inside smelled bad, not just because of the cows outside and the cracks are literally showing. This sauna has seen better days. At €18 per person it’s no longer worth it."
